post_code,post_date,district,square,bedroom,bathroom,house_direction,has_balcony,has_furniture,has_legal_info,is_hurried,floor,has_basement,house_type,price
276114,"[datetime.datetime(2023, 8, 21, 20, 56)]",Thủ Đức,77.0,,,,False,False,True,False,0,False,nhà riêng,4.0
276110,"[datetime.datetime(2023, 8, 21, 22, 15)]",Bình Tân,32.0,2.0,2.0,đông,False,False,True,True,2,False,nhà riêng,3.3
276107,"[datetime.datetime(2023, 8, 21, 22, 16)]",Bình Tân,32.0,2.0,2.0,đông,False,False,True,True,2,False,nhà riêng,3.2
276105,"[datetime.datetime(2023, 8, 21, 22, 49)]",Tân Phú,26.0,,,,False,False,False,True,0,False,nhà riêng,3.7
276104,"[datetime.datetime(2023, 8, 21, 23, 15)]",Tân Phú,27.0,2.0,2.0,,False,True,True,False,2,False,nhà riêng,3.7
276102,"[datetime.datetime(2023, 8, 22, 5, 25)]",Tân Phú,49.0,,,,False,False,False,False,2,False,nhà riêng,2.6
276101,"[datetime.datetime(2023, 8, 22, 6, 14)]",Tân Phú,45.0,,,,False,False,True,False,2,False,nhà riêng,3.0
276099,"[datetime.datetime(2023, 8, 22, 6, 32)]",Phú Nhuận,57.0,3.0,,,False,False,True,False,2,False,nhà riêng,5.0
276087,"[datetime.datetime(2023, 8, 22, 9, 20)]",Quận 9,90.0,2.0,1.0,,False,False,True,False,2,False,nhà riêng,4.75
276082,"[datetime.datetime(2023, 8, 22, 9, 46)]",Tân Phú,62.0,3.0,4.0,,False,False,True,False,3,False,nhà riêng,5.95
276078,"[datetime.datetime(2023, 8, 22, 10, 0)]",Bình Tân,86.0,4.0,4.0,tây-bắc,True,False,True,True,4,False,nhà mặt phố,5.8
276074,"[datetime.datetime(2023, 8, 22, 10, 16)]",Phú Nhuận,,,2.0,,False,False,False,False,3,False,nhà mặt phố,8.0
276072,"[datetime.datetime(2023, 8, 22, 10, 24)]",Quận 5,20.0,2.0,2.0,đông,True,False,True,True,4,False,nhà riêng,2.8
276070,"[datetime.datetime(2023, 8, 22, 10, 24)]",Quận 9,133.0,6.0,6.0,tây,False,True,False,False,4,True,nhà mặt phố,21.0
276062,"[datetime.datetime(2023, 8, 22, 10, 49)]",Bình Tân,36.0,3.0,2.0,đông,False,True,True,True,2,False,nhà riêng,3.15
276044,"[datetime.datetime(2023, 8, 22, 11, 55)]",Bình Tân,77.0,3.0,2.0,đông,False,False,True,True,3,False,nhà riêng,3.2
276040,"[datetime.datetime(2023, 8, 22, 12, 34)]",Quận 12,52.0,2.0,1.0,tây,False,False,True,True,1,False,nhà riêng,2.6
276038,"[datetime.datetime(2023, 8, 22, 12, 35)]",Tân Phú,40.0,3.0,,,False,False,False,False,2,False,nhà riêng,4.2
276030,"[datetime.datetime(2023, 8, 22, 13, 20)]",Tân Phú,40.0,3.0,,,False,True,False,False,2,False,nhà riêng,4.2
284122,"[datetime.datetime(2023, 11, 14, 9, 41)]",Thủ Đức,147.0,,,,False,True,True,False,4,True,nhà mặt phố,34.0
284119,"[datetime.datetime(2023, 11, 14, 9, 45)]",Thủ Đức,147.0,,,,False,True,True,False,4,True,nhà mặt phố,34.0
284117,"[datetime.datetime(2023, 11, 14, 9, 55)]",Thủ Đức,58.0,3.0,2.0,đông-bắc,True,False,True,False,2,False,nhà riêng,4.15
284116,"[datetime.datetime(2023, 11, 14, 10, 15)]",Tân Bình,52.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,9.6
284115,"[datetime.datetime(2023, 11, 14, 10, 24)]",Phú Nhuận,40.0,3.0,4.0,,False,False,True,False,5,False,nhà riêng,5.4
284114,"[datetime.datetime(2023, 11, 14, 10, 26)]",Tân Bình,55.0,5.0,6.0,,False,False,True,False,1,False,nhà riêng,6.5
284112,"[datetime.datetime(2023, 11, 14, 10, 30)]",Quận 8,202.7,4.0,3.0,tây,False,False,True,False,5,False,nhà mặt phố,10.8
284110,"[datetime.datetime(2023, 11, 14, 10, 50)]",Quận 5,66.4,2.0,,nam,False,False,True,False,2,False,nhà riêng,10.3
284089,"[datetime.datetime(2023, 11, 14, 14, 31)]",Quận 2,80.0,5.0,5.0,,False,False,True,False,4,True,nhà mặt phố,22.5
284088,"[datetime.datetime(2023, 11, 14, 14, 31)]",Tân Phú,39.0,2.0,2.0,,False,False,True,False,1,False,nhà riêng,3.7
284074,"[datetime.datetime(2023, 11, 14, 15, 41)]",Bình Tân,44.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,3.2
284071,"[datetime.datetime(2023, 11, 14, 15, 48)]",Bình Tân,240.0,7.0,6.0,đông-nam,True,True,True,False,3,False,nhà mặt phố,18.8
284070,"[datetime.datetime(2023, 11, 14, 18, 33)]",Bình Thạnh,40.0,2.0,2.0,,True,False,False,False,1,False,nhà mặt phố,4.0
284069,"[datetime.datetime(2023, 11, 14, 18, 51)]",Thủ Đức,62.0,3.0,2.0,bắc,False,False,True,True,2,False,nhà mặt phố,5.6
284068,"[datetime.datetime(2023, 11, 14, 19, 22)]",Hóc Môn,100.0,5.0,2.0,đông,False,False,True,False,2,False,nhà riêng,3.8
284066,"[datetime.datetime(2023, 11, 14, 20, 3)]",Bình Thạnh,41.8,3.0,3.0,,False,False,True,True,2,False,nhà riêng,5.3
284063,"[datetime.datetime(2023, 11, 15, 0, 26)]",Tân Phú,80.0,7.0,3.0,bắc,False,False,True,False,0,False,nhà riêng,13.9
284062,"[datetime.datetime(2023, 11, 15, 1, 8)]",Phú Nhuận,,,,,False,False,True,True,1,False,nhà riêng,1.99
275999,"[datetime.datetime(2023, 8, 21, 13, 52)]",Bình Tân,53.0,2.0,,đông,False,False,False,True,2,False,nhà riêng,5.2
275995,"[datetime.datetime(2023, 8, 21, 13, 56)]",Bình Tân,62.0,3.0,,nam,False,False,True,True,3,False,nhà riêng,4.99
275994,"[datetime.datetime(2023, 8, 21, 14, 3)]",Bình Thạnh,38.0,2.0,2.0,đông,False,False,False,False,3,False,nhà riêng,2.4
275985,"[datetime.datetime(2023, 8, 21, 12, 0)]",Gò Vấp,36.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,2.0
275981,"[datetime.datetime(2023, 8, 21, 11, 48)]",Phú Nhuận,75.0,3.0,,tây-bắc,True,False,True,False,5,False,nhà riêng,4.5
275978,"[datetime.datetime(2023, 8, 21, 11, 32)]",Thủ Đức,52.4,3.0,2.0,đông,False,False,False,False,4,False,nhà riêng,3.0
275976,"[datetime.datetime(2023, 8, 21, 9, 6)]",Bình Thạnh,53.0,8.0,8.0,,False,False,True,True,5,False,nhà riêng,6.7
275958,"[datetime.datetime(2023, 8, 21, 10, 27)]",Quận 9,75.0,2.0,2.0,,True,False,True,True,1,False,nhà riêng,5.1
275939,"[datetime.datetime(2023, 8, 20, 22, 6)]",Bình Tân,94.0,4.0,4.0,tây,True,True,True,True,3,False,nhà riêng,6.3
275938,"[datetime.datetime(2023, 8, 20, 22, 13)]",Bình Thạnh,83.0,5.0,4.0,,False,False,True,True,4,False,nhà riêng,19.5
275937,"[datetime.datetime(2023, 8, 20, 22, 56)]",Bình Tân,74.0,,,,False,False,False,False,2,False,nhà riêng,3.6
275936,"[datetime.datetime(2023, 8, 20, 23, 0)]",Phú Nhuận,20.0,4.0,4.0,,False,False,True,False,5,False,nhà riêng,5.0
275929,"[datetime.datetime(2023, 8, 21, 8, 15)]",Tân Phú,96.0,3.0,2.0,,False,False,True,True,2,False,nhà riêng,6.0
275924,"[datetime.datetime(2023, 8, 20, 14, 9)]",Tân Bình,54.0,4.0,5.0,,False,False,True,False,4,False,nhà riêng,8.7
275914,"[datetime.datetime(2023, 8, 20, 17, 1)]",Quận 5,44.0,4.0,3.0,,False,False,False,False,5,False,nhà riêng,7.0
275910,"[datetime.datetime(2023, 8, 20, 19, 26)]",Quận 5,44.0,4.0,3.0,,False,False,False,False,5,False,nhà riêng,7.0
275906,"[datetime.datetime(2023, 8, 20, 20, 49)]",Quận 9,72.0,2.0,2.0,,True,False,True,True,0,False,nhà riêng,5.2
275902,"[datetime.datetime(2023, 8, 20, 21, 17)]",Bình Tân,58.0,,,,False,False,True,False,0,False,nhà riêng,3.9
275901,"[datetime.datetime(2023, 8, 20, 21, 56)]",Bình Tân,92.0,5.0,4.0,đông,True,False,True,True,3,False,nhà riêng,6.5
275900,"[datetime.datetime(2023, 8, 20, 10, 50)]",Gò Vấp,99.0,11.0,,,False,False,True,False,7,False,nhà riêng,11.5
275887,"[datetime.datetime(2023, 8, 18, 15, 22)]",Bình Chánh,75.0,,,,False,False,True,True,2,False,nhà riêng,0.57
275885,"[datetime.datetime(2023, 8, 18, 15, 39)]",Phú Nhuận,151.6,,,nam,False,False,True,True,5,False,nhà riêng,3.9
275884,"[datetime.datetime(2023, 8, 18, 15, 43)]",Phú Nhuận,55.3,2.0,2.0,bắc,False,False,True,False,2,False,nhà riêng,3.0
275877,"[datetime.datetime(2023, 8, 18, 16, 29)]",Tân Bình,59.0,5.0,6.0,,False,False,True,False,5,False,nhà riêng,6.6
275875,"[datetime.datetime(2023, 8, 18, 16, 42)]",Quận 6,72.0,4.0,5.0,đông,True,False,True,False,6,False,nhà mặt phố,10.0
275873,"[datetime.datetime(2023, 8, 18, 16, 58)]",Quận 6,96.0,2.0,2.0,đông,True,False,True,False,3,False,nhà riêng,11.0
275870,"[datetime.datetime(2023, 8, 18, 17, 46)]",Bình Tân,74.0,,,đông,False,False,True,False,5,False,nhà riêng,3.55
275868,"[datetime.datetime(2023, 8, 18, 19, 26)]",Gò Vấp,78.0,4.0,4.0,,True,True,True,False,8,False,nhà riêng,11.8
275865,"[datetime.datetime(2023, 8, 18, 21, 8)]",Phú Nhuận,31.0,2.0,2.0,,False,False,True,False,3,False,nhà riêng,4.5
275863,"[datetime.datetime(2023, 8, 18, 21, 36)]",Bình Tân,100.0,4.0,3.0,tây-bắc,True,False,True,False,3,False,nhà riêng,5.68
275862,"[datetime.datetime(2023, 8, 19, 1, 11)]",Bình Tân,40.0,2.0,,,False,False,False,False,2,False,nhà riêng,2.9
275860,"[datetime.datetime(2023, 8, 19, 6, 58)]",Bình Thạnh,30.0,3.0,3.0,,False,False,True,False,4,False,nhà riêng,5.0
275839,"[datetime.datetime(2023, 8, 19, 12, 9)]",Tân Bình,104.0,4.0,4.0,,False,False,True,False,3,False,nhà riêng,6.699
275836,"[datetime.datetime(2023, 8, 19, 14, 25)]",Tân Bình,35.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,4.9
275835,"[datetime.datetime(2023, 8, 19, 14, 39)]",Tân Bình,35.0,3.0,3.0,,False,True,True,True,4,False,nhà riêng,7.3
275832,"[datetime.datetime(2023, 8, 19, 14, 56)]",Tân Phú,66.0,2.0,2.0,,True,False,True,True,3,False,nhà riêng,5.0
275825,"[datetime.datetime(2023, 8, 19, 16, 6)]",Quận 9,80.0,4.0,4.0,,False,True,False,True,3,False,nhà riêng,5.8
275823,"[datetime.datetime(2023, 8, 19, 16, 18)]",Tân Bình,70.0,3.0,,,False,False,True,False,2,False,nhà riêng,3.9
275822,"[datetime.datetime(2023, 8, 19, 17, 12)]",Bình Thạnh,30.0,2.0,2.0,,True,False,True,False,3,False,nhà riêng,5.0
275817,"[datetime.datetime(2023, 8, 19, 17, 48)]",Gò Vấp,277.0,,,,False,False,True,False,3,False,nhà riêng,2.2
275816,"[datetime.datetime(2023, 8, 19, 18, 18)]",Bình Tân,250.0,6.0,4.0,tây-nam,True,False,False,True,5,True,nhà mặt phố,27.68
275814,"[datetime.datetime(2023, 8, 19, 18, 34)]",Gò Vấp,27.0,,,,False,False,True,False,3,False,nhà riêng,2.2
275813,"[datetime.datetime(2023, 8, 19, 22, 1)]",Bình Tân,56.0,5.0,4.0,đông,True,False,True,False,4,False,nhà riêng,5.7
275812,"[datetime.datetime(2023, 8, 19, 22, 13)]",Bình Tân,58.0,4.0,5.0,đông,False,False,True,True,3,False,nhà riêng,5.7
275811,"[datetime.datetime(2023, 8, 19, 22, 38)]",Bình Thạnh,53.0,8.0,8.0,,False,False,True,False,5,False,nhà riêng,6.7
275810,"[datetime.datetime(2023, 8, 19, 23, 23)]",Tân Bình,46.0,,2.0,,False,False,False,False,3,False,nhà riêng,3.0
275809,"[datetime.datetime(2023, 8, 19, 23, 55)]",Bình Tân,52.0,,,,False,False,False,False,2,False,nhà riêng,3.2
275808,"[datetime.datetime(2023, 8, 20, 6, 21)]",Bình Thạnh,32.0,3.0,3.0,tây-nam,True,True,True,False,4,False,nhà riêng,5.0
275804,"[datetime.datetime(2023, 8, 20, 10, 27)]",Gò Vấp,32.0,2.0,2.0,,True,False,True,False,2,False,nhà riêng,3.2
275797,"[datetime.datetime(2023, 8, 18, 10, 35)]",Gò Vấp,15.0,1.0,2.0,đông,False,False,True,False,2,False,nhà riêng,1.35
275795,"[datetime.datetime(2023, 8, 18, 10, 38)]",Quận 9,150.0,4.0,4.0,,False,False,True,True,0,False,nhà riêng,6.0
275786,"[datetime.datetime(2023, 8, 18, 11, 29)]",Bình Thạnh,30.0,3.0,4.0,,False,False,True,True,3,False,nhà riêng,4.39
275780,"[datetime.datetime(2023, 8, 18, 12, 4)]",Bình Thạnh,38.5,1.0,1.0,,False,True,False,False,2,False,nhà riêng,3.5
275772,"[datetime.datetime(2023, 8, 18, 13, 1)]",Tân Phú,33.0,2.0,,,False,False,True,True,2,False,nhà riêng,4.2
275771,"[datetime.datetime(2023, 8, 18, 13, 14)]",Gò Vấp,32.0,,,,False,False,True,False,4,False,nhà riêng,2.4
275769,"[datetime.datetime(2023, 8, 18, 13, 29)]",Tân Phú,33.0,2.0,,,False,False,True,True,2,False,nhà riêng,4.2
275768,"[datetime.datetime(2023, 8, 18, 13, 31)]",Gò Vấp,21.0,3.0,2.0,tây,False,True,True,False,5,False,nhà riêng,2.68
275765,"[datetime.datetime(2023, 8, 18, 13, 57)]",Phú Nhuận,90.0,4.0,4.0,,False,False,False,False,5,False,nhà riêng,7.85
275762,"[datetime.datetime(2023, 8, 17, 11, 31)]",Thủ Đức,84.0,5.0,7.0,,False,False,True,True,7,False,nhà riêng,7.0
275758,"[datetime.datetime(2023, 8, 17, 12, 27)]",Bình Thạnh,17.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,2.75
275753,"[datetime.datetime(2023, 8, 17, 13, 41)]",Bình Thạnh,34.0,,,,True,True,False,True,2,False,nhà mặt phố,4.8
275731,"[datetime.datetime(2023, 8, 17, 15, 18)]",Tân Bình,46.0,3.0,3.0,,False,False,True,False,2,False,nhà riêng,6.3
275728,"[datetime.datetime(2023, 8, 17, 15, 31)]",Tân Bình,70.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,7.8
275722,"[datetime.datetime(2023, 8, 17, 16, 10)]",Thủ Đức,86.0,5.0,4.0,tây,False,True,True,False,1,False,nhà riêng,9.0
275718,"[datetime.datetime(2023, 8, 17, 16, 54)]",Tân Bình,117.0,6.0,4.0,,False,False,False,False,5,False,nhà mặt phố,23.0
275717,"[datetime.datetime(2023, 8, 17, 17, 1)]",Bình Tân,85.0,,,đông,False,False,True,False,0,False,nhà riêng,3.5
275713,"[datetime.datetime(2023, 8, 17, 17, 48)]",Bình Thạnh,22.0,2.0,3.0,đông-bắc,True,False,True,False,1,False,nhà riêng,4.5
275709,"[datetime.datetime(2023, 8, 17, 22, 13)]",Tân Bình,30.0,,,,False,False,True,True,3,False,nhà riêng,3.95
275708,"[datetime.datetime(2023, 8, 17, 22, 44)]",Tân Bình,30.0,,,,False,False,True,True,3,False,nhà riêng,3.95
275706,"[datetime.datetime(2023, 8, 18, 5, 41)]",Phú Nhuận,,,4.0,,True,False,False,False,7,False,nhà riêng,3.0
275704,"[datetime.datetime(2023, 8, 18, 5, 52)]",Bình Thạnh,25.0,3.0,4.0,nam,True,False,True,False,4,False,nhà riêng,4.5
275697,"[datetime.datetime(2023, 8, 18, 9, 7)]",Quận 12,56.0,2.0,,,False,False,False,False,3,False,nhà riêng,3.65
275695,"[datetime.datetime(2023, 8, 18, 9, 8)]",Tân Phú,52.0,2.0,2.0,,False,False,True,False,4,False,nhà riêng,4.25
275694,"[datetime.datetime(2023, 8, 18, 9, 19)]",Quận 12,70.0,2.0,,,False,False,True,False,0,False,nhà riêng,3.0
275686,"[datetime.datetime(2023, 8, 18, 10, 1)]",Thủ Đức,65.0,5.0,4.0,đông,False,False,False,False,6,False,nhà riêng,6.0
275685,"[datetime.datetime(2023, 8, 18, 10, 2)]",Bình Tân,75.0,,,đông,False,False,True,False,3,False,nhà riêng,3.9
275670,"[datetime.datetime(2023, 8, 17, 10, 29)]",Quận 12,17.0,2.0,2.0,tây,False,False,True,False,0,False,nhà riêng,1.6
275669,"[datetime.datetime(2023, 8, 17, 10, 26)]",Bình Thạnh,28.6,2.0,2.0,,False,False,False,False,5,False,nhà riêng,4.0
275665,"[datetime.datetime(2023, 8, 17, 10, 6)]",Phú Nhuận,65.0,,,,False,False,True,True,2,False,nhà mặt phố,14.2
275657,"[datetime.datetime(2023, 8, 17, 9, 9)]",Phú Nhuận,51.0,,,,False,False,True,False,6,False,nhà mặt phố,16.0
275652,"[datetime.datetime(2023, 8, 16, 8, 22)]",Bình Thạnh,37.0,3.0,2.0,,False,True,False,False,3,False,nhà riêng,3.95
275646,"[datetime.datetime(2023, 8, 16, 9, 52)]",Tân Phú,90.0,5.0,4.0,bắc,True,True,True,False,4,False,nhà mặt phố,8.38
275644,"[datetime.datetime(2023, 8, 16, 10, 9)]",Bình Thạnh,26.0,2.0,2.0,,False,False,True,False,3,False,nhà riêng,2.9
275638,"[datetime.datetime(2023, 8, 16, 10, 24)]",Quận 9,90.0,,2.0,,False,False,False,False,2,False,nhà riêng,3.5
275633,"[datetime.datetime(2023, 8, 16, 10, 52)]",Tân Bình,68.0,5.0,5.0,,False,False,False,False,6,False,nhà riêng,17.9
275630,"[datetime.datetime(2023, 8, 16, 11, 5)]",Tân Bình,62.0,3.0,3.0,,False,False,False,False,3,False,nhà riêng,8.5
275629,"[datetime.datetime(2023, 8, 16, 11, 12)]",Bình Thạnh,,,,,False,True,True,False,5,False,nhà riêng,3.0
275628,"[datetime.datetime(2023, 8, 16, 11, 14)]",Bình Thạnh,56.0,,,,False,False,True,False,3,False,nhà mặt phố,3.67
275620,"[datetime.datetime(2023, 8, 16, 13, 26)]",Quận 1,80.0,,,,False,False,True,False,0,False,nhà riêng,30.0
275616,"[datetime.datetime(2023, 8, 16, 13, 48)]",Phú Nhuận,35.0,,,đông,False,False,True,False,2,False,nhà riêng,2.0
275614,"[datetime.datetime(2023, 8, 16, 13, 55)]",Phú Nhuận,32.0,2.0,1.0,,True,False,False,True,2,False,nhà riêng,2.0
275607,"[datetime.datetime(2023, 8, 16, 14, 17)]",Bình Thạnh,25.0,2.0,1.0,tây,True,False,True,False,2,False,nhà riêng,4.0
275606,"[datetime.datetime(2023, 8, 16, 14, 24)]",Quận 8,92.0,,,nam,False,True,True,False,7,False,nhà mặt phố,17.5
275596,"[datetime.datetime(2023, 8, 16, 14, 58)]",Quận 8,80.0,6.0,,nam,False,False,True,False,4,False,nhà mặt phố,19.0
275580,"[datetime.datetime(2023, 8, 16, 16, 4)]",Quận 10,44.0,,,,True,True,True,False,2,False,nhà riêng,12.0
275575,"[datetime.datetime(2023, 8, 16, 18, 15)]",Bình Thạnh,33.6,2.0,2.0,,True,False,False,False,2,False,nhà riêng,3.4
275574,"[datetime.datetime(2023, 8, 16, 18, 33)]",Hóc Môn,120.0,2.0,2.0,,False,False,False,False,2,False,nhà riêng,4.5
275568,"[datetime.datetime(2023, 8, 16, 20, 21)]",Bình Thạnh,125.0,15.0,15.0,,False,False,True,True,8,False,nhà riêng,21.0
275567,"[datetime.datetime(2023, 8, 17, 7, 23)]",Quận 9,90.0,,2.0,đông-bắc,False,False,False,False,2,False,nhà riêng,3.0
275566,"[datetime.datetime(2023, 8, 17, 7, 46)]",Bình Tân,68.0,5.0,6.0,tây,True,True,True,False,8,False,nhà riêng,7.0
275564,"[datetime.datetime(2023, 8, 17, 8, 5)]",Bình Tân,87.0,5.0,6.0,đông,True,False,True,False,8,False,nhà riêng,9.6
275562,"[datetime.datetime(2023, 8, 17, 8, 24)]",Tân Phú,30.0,2.0,2.0,,True,False,True,False,2,False,nhà riêng,2.5
275559,"[datetime.datetime(2023, 8, 17, 8, 40)]",Bình Tân,110.0,5.0,,đông-nam,True,True,True,True,5,False,nhà mặt phố,6.38
275555,"[datetime.datetime(2023, 8, 17, 8, 54)]",Bình Thạnh,28.0,3.0,3.0,tây,True,False,True,False,1,False,nhà riêng,4.5
275548,"[datetime.datetime(2023, 8, 15, 17, 25)]",Thủ Đức,90.0,4.0,3.0,đông,False,False,True,True,2,False,nhà mặt phố,7.0
275546,"[datetime.datetime(2023, 8, 15, 17, 36)]",Quận 10,38.0,3.0,3.0,,False,False,False,True,4,False,nhà riêng,10.8
275544,"[datetime.datetime(2023, 8, 15, 17, 46)]",Bình Thạnh,38.1,,,,True,False,True,False,4,False,nhà mặt phố,4.54
275542,"[datetime.datetime(2023, 8, 15, 18, 4)]",Phú Nhuận,35.0,2.0,2.0,đông,False,False,True,False,2,False,nhà mặt phố,2.0
275540,"[datetime.datetime(2023, 8, 15, 18, 6)]",Phú Nhuận,47.8,,,,False,False,True,False,5,False,nhà riêng,3.0
275538,"[datetime.datetime(2023, 8, 15, 18, 12)]",Gò Vấp,49.0,4.0,4.0,,True,False,True,True,2,False,nhà riêng,6.0
275536,"[datetime.datetime(2023, 8, 15, 18, 20)]",Bình Thạnh,59.0,4.0,3.0,,True,False,True,False,5,False,nhà riêng,2.3
275534,"[datetime.datetime(2023, 8, 15, 18, 20)]",Bình Thạnh,25.6,2.0,2.0,,False,False,False,False,2,False,nhà riêng,2.8
275520,"[datetime.datetime(2023, 8, 15, 21, 48)]",Quận 12,90.0,3.0,2.0,,False,False,True,False,1,False,nhà mặt phố,3.2
275518,"[datetime.datetime(2023, 8, 15, 21, 51)]",Bình Tân,410.0,18.0,18.0,đông,True,False,True,True,4,False,nhà riêng,17.38
275511,"[datetime.datetime(2023, 8, 15, 23, 35)]",Quận 1,80.0,,,,False,False,True,False,0,False,nhà mặt phố,30.0
275510,"[datetime.datetime(2023, 8, 16, 6, 30)]",Quận 9,90.0,,2.0,đông-bắc,True,False,False,False,2,False,nhà riêng,3.85
275509,"[datetime.datetime(2023, 8, 16, 6, 59)]",Phú Nhuận,20.0,2.0,3.0,tây-bắc,True,False,True,False,3,False,nhà riêng,4.0
275498,"[datetime.datetime(2023, 8, 15, 14, 13)]",Tân Bình,40.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,3.8
275492,"[datetime.datetime(2023, 8, 15, 14, 25)]",Thủ Đức,240.0,4.0,4.0,,False,False,True,False,4,False,nhà riêng,15.0
275491,"[datetime.datetime(2023, 8, 15, 14, 33)]",Tân Bình,75.0,5.0,5.0,,False,False,True,False,4,False,nhà riêng,10.9
275488,"[datetime.datetime(2023, 8, 15, 15, 20)]",Bình Chánh,160.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,0.68
275485,"[datetime.datetime(2023, 8, 15, 15, 33)]",Tân Phú,78.0,7.0,4.0,tây-nam,True,False,True,False,5,False,nhà mặt phố,13.38
275479,"[datetime.datetime(2023, 8, 15, 16, 41)]",Phú Nhuận,18.0,3.0,3.0,đông-bắc,True,False,True,False,1,False,nhà riêng,5.0
275472,"[datetime.datetime(2023, 8, 14, 16, 18)]",Gò Vấp,49.0,2.0,2.0,tây,True,True,False,False,2,False,nhà riêng,5.7
275470,"[datetime.datetime(2023, 8, 14, 16, 31)]",Bình Thạnh,34.0,2.0,2.0,tây-nam,True,False,True,False,2,False,nhà riêng,5.0
275469,"[datetime.datetime(2023, 8, 14, 16, 34)]",Tân Bình,89.0,14.0,,,False,False,True,False,8,False,nhà mặt phố,29.0
275467,"[datetime.datetime(2023, 8, 14, 16, 52)]",Quận 12,64.0,4.0,5.0,đông,True,False,True,False,5,False,nhà riêng,5.0
275460,"[datetime.datetime(2023, 8, 14, 20, 14)]",Gò Vấp,35.0,2.0,2.0,,True,False,True,True,3,False,nhà riêng,3.3
275458,"[datetime.datetime(2023, 8, 14, 20, 18)]",Bình Thạnh,83.0,4.0,4.0,,False,False,True,True,3,False,nhà riêng,6.0
275457,"[datetime.datetime(2023, 8, 14, 20, 32)]",Quận 1,68.0,3.0,3.0,bắc,False,False,True,True,2,False,nhà mặt phố,29.0
275456,"[datetime.datetime(2023, 8, 14, 20, 35)]",Gò Vấp,35.0,4.0,3.0,,False,True,True,False,4,False,nhà riêng,5.9
275455,"[datetime.datetime(2023, 8, 14, 20, 37)]",Thủ Đức,240.0,5.0,6.0,,False,False,True,True,4,False,nhà mặt phố,23.0
275453,"[datetime.datetime(2023, 8, 14, 21, 4)]",Quận 9,123.0,,,đông,False,False,False,False,2,False,nhà riêng,18.7
275442,"[datetime.datetime(2023, 8, 14, 21, 15)]",Quận 9,123.0,,,đông,False,False,False,False,2,False,nhà riêng,18.7
275431,"[datetime.datetime(2023, 8, 14, 21, 26)]",Quận 9,123.0,,,đông,False,False,False,False,2,False,nhà mặt phố,18.7
275425,"[datetime.datetime(2023, 8, 14, 23, 26)]",Tân Phú,118.0,6.0,5.0,nam,True,False,True,False,5,False,nhà mặt phố,10.88
275424,"[datetime.datetime(2023, 8, 14, 23, 31)]",Tân Phú,80.0,,,,True,False,True,True,6,False,nhà riêng,2.55
