url,title,post_code,post_date,district,price,square,bedroom,bathroom
https://batdongsan.vn/nha-tt-binh-thanh-sat-mt-5tang-hem-xe-hoi-tang-toan-bo-noi-that-phuong-7-binh-thanh-r256703,NHÀ TT BÌNH THẠNH - SÁT MT- 5TẦNG - HẺM XE HƠI - TẶNG TOÀN BỘ NỘI THẤT Phường 7 Bình Thạnh.,256703,"[datetime.datetime(2022, 12, 14, 14, 25)]",Bình Thạnh,6.0,47.0,,
https://batdongsan.vn/nha-le-quy-don-phu-nhuan-phu-hop-kd-chdv-gia-nhinh-6-ty-r256702,"Nhà Lê Quý Đôn, Phú Nhuận phù hợp KD CHDV giá nhĩnh 6 tỷ!",256702,"[datetime.datetime(2022, 12, 14, 14, 25)]",Phú Nhuận,6.2,66.0,3.0,3.0
https://batdongsan.vn/rat-gap-ban-nha-nguyen-van-bao-go-vap-21-m2-gia-18-ty-0919396429-r256701,"Rất gấp bán nhà Nguyễn Văn Bảo, Gò Vấp 21 m2 - Giá 1.8 Tỷ 0919396429",256701,"[datetime.datetime(2022, 12, 14, 14, 26)]",Gò Vấp,,21.0,,
https://batdongsan.vn/nha-hxh-do-thuc-tinh-go-vap-68m2-3-tang-gia-nhinh-5-ty-r256699,"Nhà HXH Đỗ Thúc Tịnh, Gò Vấp, 68m2, 3 tầng giá nhĩnh 5 tỷ",256699,"[datetime.datetime(2022, 12, 14, 14, 45)]",Gò Vấp,5.5,68.0,5.0,5.0
https://batdongsan.vn/nha-hxh-tran-hung-dao-quan-152m2-gia-nhinh-10-ty-r256693,"Nhà HXH Trần Hưng Đạo Quận 1,52m2 giá nhĩnh 10 tỷ",256693,"[datetime.datetime(2022, 12, 14, 15, 6)]",Quận 1,10.3,52.0,3.0,3.0
https://batdongsan.vn/ngang-7m-chi-95trmv-ban-nha-hem-27-dien-bien-phu-binh-thanhchi-12-ty-r256685,"Ngang 7M, chỉ 95TR.MV, Bán nhà hẻm 27 Điện Biên Phủ Bình Thạnh,chỉ 12 tỷ",256685,"[datetime.datetime(2022, 12, 14, 15, 33)]",Bình Thạnh,12.5,133.0,,
https://batdongsan.vn/ban-nha-quan-10-hem-xe-hoi-nha-moi-o-ngay-chi-11ty-r256677,Bán Nhà Quận 10 - Hẻm Xe Hơi - Nhà Mới Ở Ngay Chỉ 11TỶ,256677,"[datetime.datetime(2022, 12, 14, 16, 29)]",Quận 10,11.0,64.0,,
https://batdongsan.vn/ban-nha-quan-10-hem-xe-hoi-nha-moi-o-ngay-chi-11ty-r256676,Bán Nhà Quận 10 - Hẻm Xe Hơi - Nhà Mới Ở Ngay Chỉ 11TỶ,256676,"[datetime.datetime(2022, 12, 14, 16, 29)]",Quận 10,11.0,64.0,,
https://batdongsan.vn/lo-goc-hxh-truong-chinh-tan-binh-nha-4-tang-gia-nhinh-9-ty-r256673,"Lô góc HXH Trường Chinh, Tân Bình, nhà 4 tầng, giá nhĩnh 9 tỷ",256673,"[datetime.datetime(2022, 12, 14, 16, 41)]",Tân Bình,9.3,95.0,5.0,5.0
https://batdongsan.vn/hem-to-8m-66-ty-phan-van-tri-4x12-p11-binh-thanh-r256672,"Hẻm to 8m 6,6 tỷ Phan Văn Trị 4x12 P11 Bình Thạnh",256672,"[datetime.datetime(2022, 12, 14, 16, 45)]",Bình Thạnh,6.6,48.0,4.0,3.0
https://batdongsan.vn/nhinh-3-ty-48m2-hem-xe-tai-thong-ma-lo-lo-goc-kinh-doanh-dinh-r282034,????NHỈNH 3 TỶ - 48M2 - HẺM XE TẢI THÔNG MÃ LÒ -LÔ GÓC KINH DOANH ĐỈNH????,282034,"[datetime.datetime(2023, 10, 28, 21, 32)]",Bình Tân,3.9,80.0,,
https://batdongsan.vn/ban-nha-go-vap-duong-so-21-phuong-8-hxh-8m-53m2-4-tang-chi-68-ty-r282033,"Bán nhà Gò Vấp Đường Số 21 Phường 8, HXH 8m, 53m2 4 tầng chỉ 6.8 tỷ",282033,"[datetime.datetime(2023, 10, 28, 22, 9)]",Gò Vấp,6.8,53.0,3.0,3.0
https://batdongsan.vn/sat-phan-huy-ich-63m2-ngang-42m-dai-151m-4-tang-gia-chi-39-ty-tl-r282030,"Sát Phan Huy Ích, 63m2 Ngang 4.2m, dài 15,1m, 4 Tầng, giá chỉ 3.9 tỷ TL",282030,"[datetime.datetime(2023, 10, 28, 23, 25)]",Gò Vấp,3900.0,64.0,3.0,3.0
https://batdongsan.vn/nha-dep3-lau-st-mat-tien-hem-xe-hoi-vo-thi-nho-phuong-tan-thuan-dong-quan-7-r282021,"Nhà đẹp 3 lầu ST mặt tiền hẻm xe hơi Võ Thị Nhờ, Phường Tân Thuận Đông, Quận 7",282021,"[datetime.datetime(2023, 10, 29, 13, 50)]",Quận 7,8.1,52.0,4.0,3.0
https://batdongsan.vn/nha-moi-dep-lung-linhhem-xe-hoihai-mat-tien-hem3-phong-ngu-gan-cho-ba-chieu-quan-binh-thanh-nhinh-4-ty-r282020,"Nhà mới đẹp lung linh,hẻm xe hơi,hai mặt tiền hẻm,3 phòng ngủ gần chợ Bà Chiểu quận Bình Thạnh nhỉnh 4 tỷ",282020,"[datetime.datetime(2023, 10, 29, 13, 50)]",Bình Thạnh,4.8,77.0,3.0,
https://batdongsan.vn/nha-moi-dep-lung-linhhem-xe-hoihai-mat-tien-hem3-phong-ngu-gan-cho-ba-chieu-quan-binh-thanh-nhinh-4-ty-r282019,"Nhà mới đẹp lung linh,hẻm xe hơi,hai mặt tiền hẻm,3 phòng ngủ gần chợ Bà Chiểu quận Bình Thạnh nhỉnh 4 tỷ",282019,"[datetime.datetime(2023, 10, 29, 13, 50)]",Bình Thạnh,4.8,77.0,3.0,
https://batdongsan.vn/ban-nha-tan-phu-gan-dam-sen-60m2-2-lau-hem-5m-chi-6-ty-nhinh-r282018,"BÁN NHÀ TÂN PHÚ GẦN ĐẦM SEN, 60M2 2 LẦU, HẺM 5M, CHỈ 6 TỶ NHỈNH",282018,"[datetime.datetime(2023, 10, 29, 13, 57)]",Tân Phú,6.3,63.0,2.0,2.0
https://batdongsan.vn/biet-thu-vuon-119-m2-nguyen-duy-trinho-to-dau-tai-san-noi-that-dep-r282014,"Biệt thự vườn 119 m2 Nguyễn Duy Trinh,ô tô đậu tại sân, nội thất đẹp",282014,"[datetime.datetime(2023, 10, 29, 14, 54)]",Quận 2,6.0,119.0,3.0,3.0
https://batdongsan.vn/nha-3-tang-do-xuan-hopmt-kinh-doanh-3pn-gan-truong-chophu-hop-kinh-doanh-r282013,"Nhà 3 tầng Đỗ Xuân hợp,MT kinh doanh ,3PN, gần trường, chợ,phù hợp kinh doanh",282013,"[datetime.datetime(2023, 10, 29, 16, 17)]",Quận 9,8.0,80.0,4.0,4.0
https://batdongsan.vn/nha-xuong-mat-tien-hoc-mon-260m2-vua-o-vua-san-xuat-kinh-doanh-chi-nhinh-7-ty-r282009,Nhà xưởng mặt tiền Hóc Môn - 260m2 - Vừa ở vừa sản xuất kinh doanh - Chỉ nhỉnh 7 tỷ.,282009,"[datetime.datetime(2023, 10, 29, 17, 39)]",Hóc Môn,7.2,260.0,4.0,3.0
https://batdongsan.vn/sieu-pham-tan-chanh-hiep-quan-12-108m2-4-tang-xe-hoi-ngu-trong-nha-nhinh-5-ty-r282008,Siêu phẩm Tân Chánh Hiệp - Quận 12 - 108m2 - 4 tầng - Xe hơi ngủ trong nhà - Nhỉnh 5 tỷ.,282008,"[datetime.datetime(2023, 10, 29, 18, 39)]",Quận 12,5.7,108.0,4.0,4.0
https://batdongsan.vn/nha-4-tang-do-xuan-hop-68m2hem-xe-tai-gan-truong-cong-thuong-r282007,"Nhà 4 tầng Đỗ Xuân Hợp, 68m2,hẻm xe tải , gần trường Công Thương.",282007,"[datetime.datetime(2023, 10, 29, 20, 59)]",Quận 9,6.0,68.0,4.0,4.0
https://batdongsan.vn/sat-duong-oto-6m-trung-tam-phuong-24-binh-thanh-4-tang-btct-35m2-3x-ty-r281997,"SÁT ĐƯỜNG ÔTÔ 6M TRUNG TÂM PHƯỜNG 24, BÌNH THẠNH, 4 TẦNG BTCT, 35M2, 3.x TỶ",281997,"[datetime.datetime(2023, 10, 30, 8, 56)]",Bình Thạnh,3.9,35.0,4.0,4.0
https://batdongsan.vn/ban-nha-mat-tien-duong-so-1-khu-ten-lua-r281991,Bán nhà mặt tiền đường số 1 khu Tên Lửa,281991,"[datetime.datetime(2023, 10, 30, 9, 15)]",Bình Tân,14.2,80.0,,
https://batdongsan.vn/ban-nha-hem-1-duong-ten-lua-dt-5x10-r281990,Bán nhà hẻm 1/ đường Tên Lửa DT 5x10,281990,"[datetime.datetime(2023, 10, 30, 9, 26)]",Bình Tân,4.15,50.0,,
https://batdongsan.vn/ban-nha-mat-tien-duong-so-1a-gan-vanh-dai-trong-r281988,Bán nhà mặt tiền đường só 1A gần Vành Đai Trong,281988,"[datetime.datetime(2023, 10, 30, 9, 39)]",Bình Tân,16.0,126.0,,
https://batdongsan.vn/nha-2-mt-tan-tien-dong-ho-r281985,Nhà 2 mt tân tiến - đông hồ,281985,"[datetime.datetime(2023, 10, 30, 10, 11)]",Tân Bình,,80.0,4.0,3.0
https://batdongsan.vn/chinh-chu-can-ban-gap-nha-1-tret-2-lau-4pn-so-hong-hoan-cong-gia-ban-nhanh-4-ty-6-thuong-luong-lh-0388668882-gap-tam-zalo-r281984,"Chính chủ cần bán gấp, nhà 1 trệt 2 lầu 4PN, sổ hồng hoàn công, giá bán nhanh 4 tỷ 6 Thương lượng, Lh: 0388668882 gặp Tâm ( zalo )",281984,"[datetime.datetime(2023, 10, 30, 11, 1)]",Quận 9,4.6,53.0,,
https://batdongsan.vn/nha-rong-xe-hoi-vao-trong-hem-5m-tan-quy-gan-aeon-43-ty-r281982,"Nhà rộng xe hơi vào trong, hẻm 5m Tân Quý gần Aeon. 4.3 tỷ",281982,"[datetime.datetime(2023, 10, 26, 14, 15)]",Tân Phú,4.3,52.0,2.0,2.0
https://batdongsan.vn/ban-nha-hxh-thong-duong-le-van-quoi-dt-6x11m-lung-3-lau-gia-75-ty-tl-lien-he-ngay-r281981,"Bán nhà HXH thông đường LÊ VĂN QUỚI, DT: 6x11m, lửng 3 lầu, giá: 7.5 tỷ TL Liên Hệ Ngay",281981,"[datetime.datetime(2023, 10, 26, 14, 8)]",Bình Tân,7.5,66.0,,
https://batdongsan.vn/hxh-2-lau-no-trang-long-4x11-56-ty-p7-binh-thanh-r256670,Hxh 2 lầu Nơ Trang Long 4x11 5.6 tỷ P7 Bình Thạnh,256670,"[datetime.datetime(2022, 12, 14, 16, 54)]",Bình Thạnh,5.6,44.0,3.0,3.0
https://batdongsan.vn/2-ty-250-20m2-thong-nhat-f11-go-vap-2-tang-2pn-2wc-3-gac-dau-cua-o-ngay-r256669,"2 TỶ 250 _ 20m2  _ THỐNG NHẤT . F11 . GÒ VẤP _ 2 tầng - 2PN , 2wc  _  3 GÁC ĐẬU CỬA _ Ở NGAY",256669,"[datetime.datetime(2022, 12, 14, 16, 58)]",Gò Vấp,2.25,20.0,2.0,2.0
https://batdongsan.vn/gap-ban-nha-moi-hxh-dat-moi-binh-tan-dtcn-58m2-2-tang-chi-31ty-r256666,GẤP BÁN NHÀ MỚI HXH ĐẤT MỚI BÌNH TÂN-DTCN 58M2-2 TẦNG-CHỈ 3.1TỶ.,256666,"[datetime.datetime(2022, 12, 14, 22, 12)]",Bình Tân,3.1,58.0,,
https://batdongsan.vn/nha-nguyen-thai-son-3-tang-dien-tich-68m2-r256665,"Nhà Nguyễn Thái Sơn, 3 tầng, diện tích 68m2",256665,"[datetime.datetime(2022, 12, 14, 22, 34)]",Gò Vấp,5.7,68.0,3.0,3.0
https://batdongsan.vn/chi-4ty2-nha-hxh-72m2-2-tang-btct-noi-that-depduong-tang-nhon-phu-b-tnpb-thu-duc-r256662,"CHỈ 4TỶ2, Nhà HXH, 72m2, 2 tầng BTCT, nội thất đẹp,Đường Tăng Nhơn Phú B, TNPB, THỦ ĐỨC.",256662,"[datetime.datetime(2022, 12, 15, 1, 59)]",Quận 9,4.2,72.0,3.0,3.0
https://batdongsan.vn/chi-5ty8-nha-hxh-nam-hoa-phuoc-long-a-77m2-no-hau-ngang-6m-co-phong-cho-thue-r256661,"CHỈ 5TỶ8,  Nhà HXH Nam Hòa, Phước Long A, 77M2, nở Hậu, Ngang 6m, Có Phòng cho thuê.",256661,"[datetime.datetime(2022, 12, 15, 2, 11)]",Quận 9,5.8,77.0,,
https://batdongsan.vn/chi-5-ty-nha-duong-xe-tai-dt-79m2-3-tang-no-hau-ngang-8m-khu-phan-lo-can-goc-long-truong-q9-r256660,"CHỈ 5 TỶ,  NHÀ ĐƯỜNG XE TẢI,  DT 79m2, 3 TẦNG, NỞ HẬU, NGANG 8M ,  KHU PHÂN LÔ, CĂN GÓC, LONG TRƯỜNG, Q9",256660,"[datetime.datetime(2022, 12, 15, 2, 29)]",Quận 9,5.0,80.0,5.0,5.0
https://batdongsan.vn/nhinh-6-ty-nha-hxh-80-m254x15m-3-tang-moi-duong-so-2-truong-tho-thu-duc-r256659,"NHỈNH 6 TỶ , NHÀ HXH, 80 m2(5,4x15m), 3 Tầng, Mới, Đường Số 2, Trường Thọ, Thủ Đức.",256659,"[datetime.datetime(2022, 12, 15, 2, 53)]",Thủ Đức,6.15,80.0,4.0,4.0
https://batdongsan.vn/nha-moi-o-to-do-cua-sat-mat-tien-phu-tho-hoa-cho-vai-425-ty-r256650,"Nhà mới ô tô đỗ cửa, sát mặt tiền Phú Thọ Hòa Chợ Vải. 4.25 tỷ",256650,"[datetime.datetime(2022, 12, 15, 8, 33)]",Tân Phú,4.25,44.0,3.0,2.0
https://batdongsan.vn/nha-3-tang-phan-van-tri-go-vap-hem-o-to-tai-gia-nhinh-6-ty-r256638,"Nhà 3 tầng Phan Văn Trị Gò Vấp, hẻm ô tô tải, giá nhĩnh 6 tỷ",256638,"[datetime.datetime(2022, 12, 15, 9, 20)]",Gò Vấp,6.5,40.0,4.0,4.0
https://batdongsan.vn/duong-so-1-phuong-13-go-vap-nha-moi-o-ngay-56m2-4-tang-chi-7-ty-100-r256637,"Đường Số 1 Phường 13 Gò Vấp, nhà mới ở ngay, 56m2, 4 tầng chỉ 7 tỷ 100",256637,"[datetime.datetime(2022, 12, 15, 9, 31)]",Gò Vấp,7.1,56.0,4.0,5.0
https://batdongsan.vn/nha-hem-dep-le-van-khuong-quan-12-60m2-3-pn-gia-nhinh-4-ty-r256636,"Nhà hẻm đẹp Lê Văn Khương Quận 12, 60m2, 3 PN, giá nhĩnh 4 tỷ",256636,"[datetime.datetime(2022, 12, 15, 9, 33)]",Quận 12,4.05,60.0,3.0,3.0
https://batdongsan.vn/ban-gap-nha-quang-trung-hxh-no-hau-3-tang-nhinh-2-ty-r256633,"Bán gấp nhà Quang Trung, HXH, nở hậu, 3 tầng, nhỉnh 2 tỷ.",256633,"[datetime.datetime(2022, 12, 15, 9, 48)]",Gò Vấp,2.25,16.0,2.0,2.0
https://batdongsan.vn/nha-4-tang-xay-o-noi-that-cao-cap-trung-tam-quan-10-dien-bien-phu-phuong-11-quan-10-r256631,"NHÀ 4 TẦNG XÂY Ở NỘI THẤT CAO CẤP - TRUNG TÂM QUẬN 10 ! Điện Biên Phủ, phường 11 quận 10.",256631,"[datetime.datetime(2022, 12, 15, 9, 50)]",Quận 10,14.0,98.0,,
https://batdongsan.vn/ban-nhanh-nha-3-tang-nguyen-duy-cung-go-vap-50m2-gia-nhinh-4-ty-r256630,"Bán nhanh nhà 3 tầng Nguyễn Duy Cung, Gò Vấp, 50m2 giá nhĩnh 4 tỷ",256630,"[datetime.datetime(2022, 12, 15, 9, 51)]",Gò Vấp,4.1,50.0,3.0,3.0
https://batdongsan.vn/ban-nha-dep-hem-rong-tai-duong-phung-van-cung-phuong-7-quan-phu-nhuan-r256628,"Bán nhà đẹp hẻm rộng tại đường Phùng Văn Cung, phường 7, Quận Phú Nhuận.",256628,"[datetime.datetime(2022, 12, 15, 10, 6)]",Phú Nhuận,2.35,48.0,2.0,2.0
https://batdongsan.vn/nha-3-tang-4-pn-pham-van-bach-tan-binh-gia-nhinh-4-ty-r256625,"Nhà 3 tầng, 4 PN Phạm Văn Bạch Tân Bình giá nhĩnh 4 tỷ",256625,"[datetime.datetime(2022, 12, 15, 10, 12)]",Tân Bình,4.3,48.0,4.0,4.0
https://batdongsan.vn/xe-hoi-ngu-trong-nha-5-tang-noi-that-cao-cap-hon-2-ty-tran-binh-trong-phuong-5-quan-binh-thanh-r256620,"XE HƠI NGỦ TRONG NHÀ - 5 TẦNG - NỘI THẤT CAO CẤP HƠN 2 TỶ! Trần Bình Trọng, phường 5 quận Bình Thạnh.",256620,"[datetime.datetime(2022, 12, 14, 11, 8)]",Bình Thạnh,11.9,71.0,,
https://batdongsan.vn/ban-villa-mini-3tang-duong-hoang-dieu-2-p-linh-trung-gia-88-ty-r256617,"Bán VILLA mini 3TẦNG Đường Hoàng Diệu 2, P. Linh Trung, giá 8,8 tỷ",256617,"[datetime.datetime(2022, 12, 14, 10, 52)]",Thủ Đức,8.8,84.7,,
https://batdongsan.vn/chinh-chu-can-ban-gap-can-nha-hem-huynh-tan-phat-phuong-phu-thuan-r256612,"Chính chủ cần bán gấp căn nhà hẻm Huỳnh Tấn Phát, phường Phú Thuận",256612,"[datetime.datetime(2022, 12, 14, 10, 43)]",Quận 7,,,,
https://batdongsan.vn/sieu-pham-nha-duong-phan-van-tri-go-vap-gia-650trieu-shr-r256611,"Siêu phẩm nhà đường Phan Văn Trị, Gò vấp giá 650Triệu SHR",256611,"[datetime.datetime(2022, 12, 14, 10, 36)]",Gò Vấp,,84.0,,
https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-duong-hoang-si-khai-phuong-14-quan-8-gia-re-r256609,"Chủ nhà gửi bán nhà gấp  để định cư nước ngoài giá rẻ mặt tiền đường Hoàng Sĩ Khải phường 14 , quận 8 giá rẻ",256609,"[datetime.datetime(2022, 12, 14, 10, 35)]",Quận 8,1.75,48.0,2.0,2.0
https://batdongsan.vn/vo-no-ban-nha-duong-nam-ky-khoi-nghia-40m2-185ty-quan-3-r256608,Vỡ nợ bán nhà đường Nam Kỳ Khởi Nghĩa 40m2 1.85ty Quận 3,256608,"[datetime.datetime(2022, 12, 14, 10, 34)]",Quận 3,1.75,40.0,,
https://batdongsan.vn/ban-nha-hem-duong-dang-thuy-tram-binh-thanh-48m2-r256607,Bán nhà hẻm đường Đặng Thùy Trâm – Bình Thạnh – 48m2,256607,"[datetime.datetime(2022, 12, 14, 10, 33)]",Bình Thạnh,,,,
https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-hem-113h-hoai-thanh-phuong-14-quan-8-gia-re-r256606,"Chủ nhà gửi bán nhà gấp  để định cư nước ngoài giá rẻ mặt tiền hẻm 113H Hoài Thanh  phường 14, quận 8 giá rẻ",256606,"[datetime.datetime(2022, 12, 14, 10, 33)]",Quận 8,1.85,48.0,2.0,2.0
https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-hem-103-hoai-thanh-phuong-14-quan-8-gia-re-r256604,"Chủ nhà gửi bán nhà gấp  để định cư nước ngoài giá rẻ mặt tiền hẻm 103 Hoài Thanh  phường 14, quận 8 giá rẻ",256604,"[datetime.datetime(2022, 12, 14, 10, 31)]",Quận 8,1.95,48.0,2.0,2.0
https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-hem-79-phu-dinh-phuong-16-quan-8-gia-re-r256603,"Chủ nhà gửi bán nhà gấp  để định cư nước ngoài giá rẻ mặt tiền hẻm 79 Phú Định phường 16 , quận 8 giá rẻ",256603,"[datetime.datetime(2022, 12, 14, 10, 28)]",Quận 8,1.95,48.0,2.0,2.0
https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-hem-25-phu-dinh-phuong-16-quan-8-gia-re-r256602,"Chủ nhà gửi bán nhà gấp  để định cư nước ngoài giá rẻ mặt tiền hẻm 25 Phú Định  phường 16 , quận 8 giá rẻ",256602,"[datetime.datetime(2022, 12, 14, 10, 26)]",Quận 8,2.05,48.0,2.0,2.0
https://batdongsan.vn/chi-19-ty-so-huu-nha-binh-thanh-dang-thuy-tram-46m2-r256598,Chỉ 1.9 tỷ sở hữu nhà Bình Thạnh – Đặng Thùy Trâm – 46m2,256598,"[datetime.datetime(2022, 12, 14, 10, 17)]",Bình Thạnh,,,,
https://batdongsan.vn/ket-tien-ban-gap-nha-nguyen-than-hien-46m2-175-ty-quan-4-r256597,Kẹt tiền bán gấp nhà Nguyễn Thần Hiến 46m2 1.75 tỷ Quận 4,256597,"[datetime.datetime(2022, 12, 14, 10, 13)]",Quận 4,1.75,46.0,,
https://batdongsan.vn/ban-nha-hem-duong-nguyen-xi-binh-thanh-40m2-r256594,Bán nhà hẻm đường Nguyễn Xí – Bình Thạnh – 40m2,256594,"[datetime.datetime(2022, 12, 14, 10, 4)]",Bình Thạnh,,,,
https://batdongsan.vn/ban-nha-hem-duong-nguyen-xi-binh-thanh-48m2-r256591,Bán nhà hẻm đường Nguyễn Xí – Bình thạnh – 48m2,256591,"[datetime.datetime(2022, 12, 14, 9, 49)]",Bình Thạnh,,,,
https://batdongsan.vn/chu-xoan-ban-nha-truong-tho-thu-duc-118m2-gia-chi-nhinh-5-ty-r256587,"???????? Chủ xoắn Bán Nhà, Trường Thọ, Thủ Đức, 118m2, giá chỉ nhỉnh 5 tỷ.",256587,"[datetime.datetime(2022, 12, 13, 15, 56)]",Thủ Đức,5.2,118.0,5.0,
https://batdongsan.vn/chu-xoan-ban-nha-truong-tho-thu-duc-118m2-gia-chi-nhinh-5-ty-r256584,"???????? Chủ xoắn Bán Nhà, Trường Thọ, Thủ Đức, 118m2, giá chỉ nhỉnh 5 tỷ.",256584,"[datetime.datetime(2022, 12, 13, 16, 34)]",Thủ Đức,5.2,118.0,4.0,
https://batdongsan.vn/hang-hiem-thu-duc-1-tret-2-lau-chi-3x-ty-thuong-luong-r256580,"Hàng hiếm Thủ Đức, 1 trệt 2 lầu, chỉ 3.x tỷ thương lượng.",256580,"[datetime.datetime(2022, 12, 13, 17, 10)]",Thủ Đức,3.65,69.0,5.0,
https://batdongsan.vn/ban-nha-khu-dan-cu-thanh-xuan-gan-cao-dang-dien-luc-nguyen-oanh-r256578,"Bán nhà khu dân cư Thạnh Xuân, gần cao đẳng điện lực, Nguyễn Oanh",256578,"[datetime.datetime(2022, 12, 13, 18, 0)]",Quận 12,5.0,200.0,4.0,5.0
https://batdongsan.vn/3ty9-49m2-gap-ban-nha-duong-so-5-phuong-linh-chieu-quan-thu-duc-r256575,3Tỷ9 - 49m2- Gấp bán nhà đường số 5-  phường Linh Chiểu Quận Thủ Đức.,256575,"[datetime.datetime(2022, 12, 13, 18, 49)]",Thủ Đức,3.9,48.0,2.0,2.0
https://batdongsan.vn/go-vap-ban-nha-5-tang-hem-5m-le-lai-p3-dt-4x13m-chi-95-ty-r256573,"GÒ VẤP, BÁN NHÀ 5 TẦNG, HẺM 5M LÊ LAI P3, DT 4x13m, CHỈ 9.5 TỶ",256573,"[datetime.datetime(2022, 12, 13, 20, 17)]",Gò Vấp,9.5,53.0,4.0,4.0
https://batdongsan.vn/gap-ban-nha-hxt-thong-nhieu-tien-ich-le-van-quoi-binh-tan-2-tang-65m2-chi-3ty-r256572,GẤP BÁN NHÀ HXT THÔNG NHIỀU TIỆN ÍCH LÊ VĂN QUỚI BÌNH TÂN-2 TẦNG 65M2-CHỈ 3..TỶ.,256572,"[datetime.datetime(2022, 12, 13, 22, 24)]",Bình Tân,3.0,65.0,,
https://batdongsan.vn/nha-sat-duong-pham-van-dong-phuong-3-hem-xe-hoi-thong-chua-qua-dau-tu-r256570,"Nhà sát đường Phạm VĂn Đồng, phường 3, hẻm xe hơi thông, chưa qua đầu tư.",256570,"[datetime.datetime(2022, 12, 13, 23, 0)]",Gò Vấp,4.05,40.0,1.0,1.0
https://batdongsan.vn/gap-ban-nha-moi-btct-tien-kinh-doanh-le-van-quoi-binh-tan-3-tang-120m2-chi-41ty-r256569,GẤP BÁN NHÀ MỚI BTCT TIỆN KINH DOANH LÊ VĂN QUỚI BÌNH TÂN-3 TẦNG 120M2-CHỈ 4.1TỶ.,256569,"[datetime.datetime(2022, 12, 13, 23, 20)]",Bình Tân,4.1,120.0,,
https://batdongsan.vn/nha-le-truc-hem-xe-tai-tuoc-nha-dan-tri-tot-nha-moi-don-vao-o-ngay-r256568,"Nhà Lê Trực, hẻm xe tải tước nhà, dân trí tốt, nhà mới dọn vào ở ngay",256568,"[datetime.datetime(2022, 12, 14, 0, 14)]",Bình Thạnh,5.9,34.0,2.0,2.0
https://batdongsan.vn/hot-quan-8-hung-phu-55-m2-3-ty-900-msdung-0901462938-r256566,HOT Quận 8 - Hưng Phú - 55 M2 - 3 Tỷ 900 - Ms.Dung - 0901462938,256566,"[datetime.datetime(2022, 12, 14, 1, 34)]",Quận 8,214.5,55.0,2.0,2.0
https://batdongsan.vn/ban-nha-doan-thi-diem-phuong-1-phu-nhuan-25m2-c4-gia-28-ty-r256560,"Bán Nhà Đoàn Thị Điểm, Phường 1, Phú Nhuận, 25m2, C4, Giá 2.8 Tỷ.",256560,"[datetime.datetime(2022, 12, 14, 6, 45)]",Phú Nhuận,2800000000.0,25.0,2.0,2.0
https://batdongsan.vn/pha-san-ban-gap-nha-bui-huu-nghia-385m2-18-ty-quan-5-r256542,Phá sản bán gấp nhà Bùi Hữu Nghĩa 38.5m2 1.8 tỷ Quận 5,256542,"[datetime.datetime(2022, 12, 14, 9, 44)]",Quận 5,1.8,38.5,,
https://batdongsan.vn/ban-gap-nha-duong-ba-trac-36m2-16-ty-quan-8-shr-r256535,Bán gấp nhà Dương Bá Trạc 36m2 1.6 tỷ Quận 8 - SHR,256535,"[datetime.datetime(2022, 12, 14, 9, 16)]",Quận 8,1.6,36.0,,
https://batdongsan.vn/ban-nha-hiep-phu-quan-9-66m2-nhinh-3-ty-nha-dep-o-ngay-r256522,"Bán nhà Hiệp Phú Quận 9, 66m2, nhỉnh 3 tỷ, nhà đẹp ở ngay.",256522,"[datetime.datetime(2022, 12, 14, 9, 40)]",Quận 9,3.0,66.0,,
https://batdongsan.vn/ban-nha-gan-ubnd-quan-tan-phu-chi-3-ty-1-lien-he-0386018524-r256518,Bán nhà gần UBND Quận Tân phú chỉ 3 tỷ 1 - Liên hệ: 0386018524.,256518,"[datetime.datetime(2022, 12, 13, 15, 33)]",Tân Phú,3.1,38.0,,
https://batdongsan.vn/nha-3-tang-kien-co-o-to-vao-trong-tan-huong-cat-doc-lap-59-ty-r256517,"Nhà 3 tầng kiên cố, ô tô vào trong. Tân Hương cắt Độc Lập. 5.9 tỷ",256517,"[datetime.datetime(2022, 12, 13, 15, 32)]",Tân Phú,,54.0,3.0,4.0
https://batdongsan.vn/nha-moi-dep-o-ngay-pvc-phuong-8-go-vap-45m2-4-tang-chi-7-ty-300-r256516,"Nhà mới, đẹp ở ngay, PVC Phường 8 Gò Vấp, 45m2, 4 tầng, chỉ 7 tỷ 300",256516,"[datetime.datetime(2022, 12, 13, 15, 33)]",Gò Vấp,7.3,45.0,4.0,4.0
